"Plot Title: 21422125"
"#","Date Time, GMT-04:00","Temp, °F (LGR S/N: 21422125, SEN S/N: 21422125)","Intensity, lum/ft² (LGR S/N: 21422125, SEN S/N: 21422125)","Coupler Attached (LGR S/N: 21422125)","Host Connected (LGR S/N: 21422125)","Stopped (LGR S/N: 21422125)","End Of File (LGR S/N: 21422125)"
63,06/08/22 03:30:00 AM,60.368,0.0,,,,
64,06/08/22 03:45:00 AM,60.195,0.0,,,,
65,06/08/22 04:00:00 AM,60.195,0.0,,,,
66,06/08/22 04:15:00 AM,60.024,0.0,,,,
67,06/08/22 04:30:00 AM,60.024,0.0,,,,
68,06/08/22 04:45:00 AM,60.024,0.0,,,,
69,06/08/22 05:00:00 AM,59.851,0.0,,,,
70,06/08/22 05:15:00 AM,59.851,0.0,,,,
71,06/08/22 05:30:00 AM,59.680,0.0,,,,
72,06/08/22 05:45:00 AM,59.680,0.0,,,,
73,06/08/22 06:00:00 AM,59.508,0.0,,,,
74,06/08/22 06:15:00 AM,59.508,0.0,,,,
75,06/08/22 06:30:00 AM,59.508,0.0,,,,
76,06/08/22 06:45:00 AM,59.337,0.0,,,,
77,06/08/22 07:00:00 AM,59.337,0.0,,,,
78,06/08/22 07:15:00 AM,59.337,0.0,,,,
79,06/08/22 07:30:00 AM,59.337,0.0,,,,
80,06/08/22 07:45:00 AM,59.508,0.0,,,,
81,06/08/22 08:00:00 AM,59.851,0.0,,,,
82,06/08/22 08:15:00 AM,60.195,0.0,,,,
83,06/08/22 08:30:00 AM,60.539,0.0,,,,
84,06/08/22 08:45:00 AM,60.883,0.0,,,,
85,06/08/22 09:00:00 AM,61.227,0.0,,,,
86,06/08/22 09:15:00 AM,61.569,0.0,,,,
87,06/08/22 09:30:00 AM,61.912,0.0,,,,
88,06/08/22 09:45:00 AM,62.254,0.0,,,,
89,06/08/22 10:00:00 AM,62.769,0.0,,,,
90,06/08/22 10:15:00 AM,63.455,0.0,,,,
91,06/08/22 10:30:00 AM,64.310,0.0,,,,
92,06/08/22 10:45:00 AM,64.996,0.0,,,,
93,06/08/22 11:00:00 AM,65.680,0.0,,,,
94,06/08/22 11:15:00 AM,66.537,0.0,,,,
95,06/08/22 11:30:00 AM,67.564,0.0,,,,
96,06/08/22 11:45:00 AM,68.248,0.0,,,,
97,06/08/22 12:00:00 PM,68.421,0.0,,,,
98,06/08/22 12:15:00 PM,69.278,0.0,,,,
99,06/08/22 12:30:00 PM,70.308,0.0,,,,
100,06/08/22 12:45:00 PM,71.683,0.0,,,,
101,06/08/22 01:00:00 PM,72.891,0.0,,,,
102,06/08/22 01:15:00 PM,73.753,0.0,,,,
103,06/08/22 01:30:00 PM,73.926,0.0,,,,
104,06/08/22 01:45:00 PM,74.271,0.0,,,,
105,06/08/22 02:00:00 PM,74.964,0.0,,,,
106,06/08/22 02:15:00 PM,75.832,0.0,,,,
107,06/08/22 02:30:00 PM,76.528,0.0,,,,
108,06/08/22 02:45:00 PM,77.400,0.0,,,,
109,06/08/22 03:00:00 PM,77.749,0.0,,,,
110,06/08/22 03:15:00 PM,78.274,0.0,,,,
111,06/08/22 03:30:00 PM,78.624,0.0,,,,
112,06/08/22 03:45:00 PM,78.975,0.0,,,,
113,06/08/22 04:00:00 PM,78.975,0.0,,,,
114,06/08/22 04:15:00 PM,78.975,0.0,,,,
115,06/08/22 04:30:00 PM,78.624,0.0,,,,
116,06/08/22 04:45:00 PM,77.923,0.0,,,,
117,06/08/22 05:00:00 PM,77.225,0.0,,,,
118,06/08/22 05:15:00 PM,76.354,0.0,,,,
119,06/08/22 05:30:00 PM,75.659,0.0,,,,
120,06/08/22 05:45:00 PM,74.964,0.0,,,,
121,06/08/22 06:00:00 PM,74.098,0.0,,,,
122,06/08/22 06:15:00 PM,73.407,0.0,,,,
123,06/08/22 06:30:00 PM,72.545,0.0,,,,
124,06/08/22 06:45:00 PM,72.028,0.0,,,,
125,06/08/22 07:00:00 PM,71.339,0.0,,,,
126,06/08/22 07:15:00 PM,70.824,0.0,,,,
127,06/08/22 07:30:00 PM,70.308,0.0,,,,
128,06/08/22 07:45:00 PM,69.793,0.0,,,,
129,06/08/22 08:00:00 PM,69.107,0.0,,,,
130,06/08/22 08:15:00 PM,68.592,0.0,,,,
131,06/08/22 08:30:00 PM,68.077,0.0,,,,
132,06/08/22 08:45:00 PM,67.564,0.0,,,,
133,06/08/22 09:00:00 PM,67.050,0.0,,,,
134,06/08/22 09:15:00 PM,66.537,0.0,,,,
135,06/08/22 09:30:00 PM,66.022,0.0,,,,
136,06/08/22 09:45:00 PM,65.509,0.0,,,,
137,06/08/22 10:00:00 PM,64.996,0.0,,,,
138,06/08/22 10:15:00 PM,64.652,0.0,,,,
139,06/08/22 10:30:00 PM,64.139,0.0,,,,
140,06/08/22 10:45:00 PM,63.797,0.0,,,,
141,06/08/22 11:00:00 PM,63.455,0.0,,,,
142,06/08/22 11:15:00 PM,63.111,0.0,,,,
143,06/08/22 11:30:00 PM,62.769,0.0,,,,
144,06/08/22 11:45:00 PM,62.425,0.0,,,,
145,06/09/22 12:00:00 AM,62.083,0.0,,,,
146,06/09/22 12:15:00 AM,61.741,0.0,,,,
147,06/09/22 12:30:00 AM,61.398,0.0,,,,
148,06/09/22 12:45:00 AM,61.054,0.0,,,,
149,06/09/22 01:00:00 AM,60.883,0.0,,,,
150,06/09/22 01:15:00 AM,60.712,0.0,,,,
151,06/09/22 01:30:00 AM,60.368,0.0,,,,
152,06/09/22 01:45:00 AM,60.195,0.0,,,,
153,06/09/22 02:00:00 AM,60.024,0.0,,,,
154,06/09/22 02:15:00 AM,59.851,0.0,,,,
155,06/09/22 02:30:00 AM,59.680,0.0,,,,
156,06/09/22 02:45:00 AM,59.508,0.0,,,,
157,06/09/22 03:00:00 AM,59.337,0.0,,,,
158,06/09/22 03:15:00 AM,59.164,0.0,,,,
159,06/09/22 03:30:00 AM,59.164,0.0,,,,
160,06/09/22 03:45:00 AM,58.993,0.0,,,,
161,06/09/22 04:00:00 AM,58.993,0.0,,,,
162,06/09/22 04:15:00 AM,58.820,0.0,,,,
163,06/09/22 04:30:00 AM,58.647,0.0,,,,
164,06/09/22 04:45:00 AM,58.647,0.0,,,,
165,06/09/22 05:00:00 AM,58.476,0.0,,,,
166,06/09/22 05:15:00 AM,58.476,0.0,,,,
167,06/09/22 05:30:00 AM,58.303,0.0,,,,
168,06/09/22 05:45:00 AM,58.303,0.0,,,,
169,06/09/22 06:00:00 AM,58.131,0.0,,,,
170,06/09/22 06:15:00 AM,58.131,0.0,,,,
171,06/09/22 06:30:00 AM,57.958,0.0,,,,
172,06/09/22 06:45:00 AM,57.958,0.0,,,,
173,06/09/22 07:00:00 AM,57.958,0.0,,,,
174,06/09/22 07:15:00 AM,57.785,0.0,,,,
175,06/09/22 07:30:00 AM,57.785,0.0,,,,
176,06/09/22 07:45:00 AM,57.785,0.0,,,,
177,06/09/22 08:00:00 AM,57.785,0.0,,,,
178,06/09/22 08:15:00 AM,57.785,0.0,,,,
179,06/09/22 08:30:00 AM,57.785,0.0,,,,
180,06/09/22 08:45:00 AM,57.958,0.0,,,,
181,06/09/22 09:00:00 AM,57.958,0.0,,,,
182,06/09/22 09:15:00 AM,57.785,0.0,,,,
183,06/09/22 09:30:00 AM,57.785,0.0,,,,
184,06/09/22 09:45:00 AM,57.785,0.0,,,,
185,06/09/22 10:00:00 AM,57.785,0.0,,,,
186,06/09/22 10:15:00 AM,57.958,0.0,,,,
187,06/09/22 10:30:00 AM,57.958,0.0,,,,
188,06/09/22 10:45:00 AM,58.131,0.0,,,,
189,06/09/22 11:00:00 AM,58.303,0.0,,,,
190,06/09/22 11:15:00 AM,58.647,0.0,,,,
191,06/09/22 11:30:00 AM,58.820,0.0,,,,
192,06/09/22 11:45:00 AM,58.993,0.0,,,,
193,06/09/22 12:00:00 PM,59.337,0.0,,,,
194,06/09/22 12:15:00 PM,59.508,0.0,,,,
195,06/09/22 12:30:00 PM,59.508,0.0,,,,
196,06/09/22 12:45:00 PM,59.680,0.0,,,,
197,06/09/22 01:00:00 PM,59.680,0.0,,,,
198,06/09/22 01:15:00 PM,59.508,0.0,,,,
199,06/09/22 01:30:00 PM,59.508,0.0,,,,
200,06/09/22 01:45:00 PM,59.337,0.0,,,,
201,06/09/22 02:00:00 PM,59.337,0.0,,,,
202,06/09/22 02:15:00 PM,59.508,0.0,,,,
203,06/09/22 02:30:00 PM,59.680,0.0,,,,
204,06/09/22 02:45:00 PM,60.024,0.0,,,,
205,06/09/22 03:00:00 PM,60.368,0.0,,,,
206,06/09/22 03:15:00 PM,60.712,0.0,,,,
207,06/09/22 03:30:00 PM,60.883,0.0,,,,
208,06/09/22 03:45:00 PM,61.227,0.0,,,,
209,06/09/22 04:00:00 PM,61.227,0.0,,,,
210,06/09/22 04:15:00 PM,61.398,0.0,,,,
211,06/09/22 04:30:00 PM,61.569,0.0,,,,
212,06/09/22 04:45:00 PM,61.741,0.0,,,,
213,06/09/22 05:00:00 PM,61.741,0.0,,,,
214,06/09/22 05:15:00 PM,61.912,0.0,,,,
215,06/09/22 05:30:00 PM,61.912,0.0,,,,
216,06/09/22 05:45:00 PM,61.912,0.0,,,,
217,06/09/22 06:00:00 PM,61.741,0.0,,,,
218,06/09/22 06:15:00 PM,61.741,0.0,,,,
219,06/09/22 06:30:00 PM,61.741,0.0,,,,
220,06/09/22 06:45:00 PM,61.569,0.0,,,,
221,06/09/22 07:00:00 PM,61.398,0.0,,,,
222,06/09/22 07:15:00 PM,61.227,0.0,,,,
223,06/09/22 07:30:00 PM,61.054,0.0,,,,
224,06/09/22 07:45:00 PM,60.883,0.0,,,,
225,06/09/22 08:00:00 PM,60.712,0.0,,,,
226,06/09/22 08:15:00 PM,60.368,0.0,,,,
227,06/09/22 08:30:00 PM,60.195,0.0,,,,
228,06/09/22 08:45:00 PM,60.024,0.0,,,,
229,06/09/22 09:00:00 PM,59.851,0.0,,,,
230,06/09/22 09:15:00 PM,59.508,0.0,,,,
231,06/09/22 09:30:00 PM,59.337,0.0,,,,
232,06/09/22 09:45:00 PM,59.164,0.0,,,,
233,06/09/22 10:00:00 PM,58.820,0.0,,,,
234,06/09/22 10:15:00 PM,58.647,0.0,,,,
235,06/09/22 10:30:00 PM,58.476,0.0,,,,
236,06/09/22 10:45:00 PM,58.131,0.0,,,,
237,06/09/22 11:00:00 PM,57.785,0.0,,,,
238,06/09/22 11:15:00 PM,57.614,0.0,,,,
239,06/09/22 11:30:00 PM,57.268,0.0,,,,
240,06/09/22 11:45:00 PM,57.096,0.0,,,,
241,06/10/22 12:00:00 AM,56.750,0.0,,,,
242,06/10/22 12:15:00 AM,56.577,0.0,,,,
243,06/10/22 12:30:00 AM,56.404,0.0,,,,
244,06/10/22 12:45:00 AM,56.230,0.0,,,,
245,06/10/22 01:00:00 AM,56.057,0.0,,,,
246,06/10/22 01:15:00 AM,55.884,0.0,,,,
247,06/10/22 01:30:00 AM,55.884,0.0,,,,
248,06/10/22 01:45:00 AM,55.711,0.0,,,,
249,06/10/22 02:00:00 AM,55.537,0.0,,,,
250,06/10/22 02:15:00 AM,55.537,0.0,,,,
251,06/10/22 02:30:00 AM,55.364,0.0,,,,
252,06/10/22 02:45:00 AM,55.189,0.0,,,,
253,06/10/22 03:00:00 AM,55.017,0.0,,,,
254,06/10/22 03:15:00 AM,54.842,0.0,,,,
255,06/10/22 03:30:00 AM,54.842,0.0,,,,
256,06/10/22 03:45:00 AM,54.669,0.0,,,,
257,06/10/22 04:00:00 AM,54.669,0.0,,,,
258,06/10/22 04:15:00 AM,54.495,0.0,,,,
259,06/10/22 04:30:00 AM,54.495,0.0,,,,
260,06/10/22 04:45:00 AM,54.495,0.0,,,,
261,06/10/22 05:00:00 AM,54.495,0.0,,,,
262,06/10/22 05:15:00 AM,54.495,0.0,,,,
263,06/10/22 05:30:00 AM,54.495,0.0,,,,
264,06/10/22 05:45:00 AM,54.495,0.0,,,,
265,06/10/22 06:00:00 AM,54.495,0.0,,,,
266,06/10/22 06:15:00 AM,54.322,0.0,,,,
267,06/10/22 06:30:00 AM,54.322,0.0,,,,
268,06/10/22 06:45:00 AM,54.322,0.0,,,,
269,06/10/22 07:00:00 AM,54.495,0.0,,,,
270,06/10/22 07:15:00 AM,54.495,0.0,,,,
271,06/10/22 07:30:00 AM,54.669,0.0,,,,
272,06/10/22 07:45:00 AM,54.669,0.0,,,,
273,06/10/22 08:00:00 AM,54.842,0.0,,,,
274,06/10/22 08:15:00 AM,55.189,0.0,,,,
275,06/10/22 08:30:00 AM,55.537,0.0,,,,
276,06/10/22 08:45:00 AM,56.057,0.0,,,,
277,06/10/22 09:00:00 AM,56.577,0.0,,,,
278,06/10/22 09:15:00 AM,57.096,0.0,,,,
279,06/10/22 09:30:00 AM,57.958,0.0,,,,
280,06/10/22 09:45:00 AM,58.820,0.0,,,,
281,06/10/22 10:00:00 AM,59.851,0.0,,,,
282,06/10/22 10:15:00 AM,60.712,0.0,,,,
283,06/10/22 10:30:00 AM,61.741,0.0,,,,
284,06/10/22 10:45:00 AM,62.425,0.0,,,,
285,06/10/22 11:00:00 AM,63.282,0.0,,,,
286,06/10/22 11:15:00 AM,64.310,0.0,,,,
287,06/10/22 11:30:00 AM,65.338,0.0,,,,
288,06/10/22 11:45:00 AM,65.680,0.0,,,,
289,06/10/22 12:00:00 PM,66.193,0.0,,,,
290,06/10/22 12:15:00 PM,67.050,0.0,,,,
291,06/10/22 12:30:00 PM,67.735,0.0,,,,
292,06/10/22 12:45:00 PM,68.248,0.0,,,,
293,06/10/22 01:00:00 PM,68.592,0.0,,,,
294,06/10/22 01:15:00 PM,68.763,0.0,,,,
295,06/10/22 01:30:00 PM,68.934,0.0,,,,
296,06/10/22 01:45:00 PM,69.622,0.0,,,,
297,06/10/22 02:00:00 PM,69.622,0.0,,,,
298,06/10/22 02:15:00 PM,69.449,0.0,,,,
299,06/10/22 02:30:00 PM,69.449,0.0,,,,
300,06/10/22 02:45:00 PM,69.622,0.0,,,,
301,06/10/22 03:00:00 PM,69.793,0.0,,,,
302,06/10/22 03:15:00 PM,69.964,0.0,,,,
303,06/10/22 03:30:00 PM,70.308,0.0,,,,
304,06/10/22 03:45:00 PM,70.308,0.0,,,,
305,06/10/22 04:00:00 PM,70.137,0.0,,,,
306,06/10/22 04:15:00 PM,69.964,0.0,,,,
307,06/10/22 04:30:00 PM,69.793,0.0,,,,
308,06/10/22 04:45:00 PM,69.449,0.0,,,,
309,06/10/22 05:00:00 PM,69.107,0.0,,,,
310,06/10/22 05:15:00 PM,68.763,0.0,,,,
311,06/10/22 05:30:00 PM,68.421,0.0,,,,
312,06/10/22 05:45:00 PM,67.906,0.0,,,,
313,06/10/22 06:00:00 PM,67.564,0.0,,,,
314,06/10/22 06:15:00 PM,67.221,0.0,,,,
315,06/10/22 06:30:00 PM,66.879,0.0,,,,
316,06/10/22 06:45:00 PM,66.537,0.0,,,,
317,06/10/22 07:00:00 PM,66.022,0.0,,,,
318,06/10/22 07:15:00 PM,65.680,0.0,,,,
319,06/10/22 07:30:00 PM,65.338,0.0,,,,
320,06/10/22 07:45:00 PM,64.825,0.0,,,,
321,06/10/22 08:00:00 PM,64.481,0.0,,,,
322,06/10/22 08:15:00 PM,64.139,0.0,,,,
323,06/10/22 08:30:00 PM,63.626,0.0,,,,
324,06/10/22 08:45:00 PM,63.282,0.0,,,,
325,06/10/22 09:00:00 PM,62.940,0.0,,,,
326,06/10/22 09:15:00 PM,62.598,0.0,,,,
327,06/10/22 09:30:00 PM,62.254,0.0,,,,
328,06/10/22 09:45:00 PM,61.912,0.0,,,,
329,06/10/22 10:00:00 PM,61.398,0.0,,,,
330,06/10/22 10:15:00 PM,61.054,0.0,,,,
331,06/10/22 10:30:00 PM,60.712,0.0,,,,
332,06/10/22 10:45:00 PM,60.368,0.0,,,,
333,06/10/22 11:00:00 PM,60.024,0.0,,,,
334,06/10/22 11:15:00 PM,59.508,0.0,,,,
335,06/10/22 11:30:00 PM,59.337,0.0,,,,
336,06/10/22 11:45:00 PM,58.993,0.0,,,,
337,06/11/22 12:00:00 AM,58.647,0.0,,,,
338,06/11/22 12:15:00 AM,58.476,0.0,,,,
339,06/11/22 12:30:00 AM,58.131,0.0,,,,
340,06/11/22 12:45:00 AM,57.958,0.0,,,,
341,06/11/22 01:00:00 AM,57.614,0.0,,,,
342,06/11/22 01:15:00 AM,57.441,0.0,,,,
343,06/11/22 01:30:00 AM,57.096,0.0,,,,
344,06/11/22 01:45:00 AM,56.923,0.0,,,,
345,06/11/22 02:00:00 AM,56.577,0.0,,,,
346,06/11/22 02:15:00 AM,56.404,0.0,,,,
347,06/11/22 02:30:00 AM,56.230,0.0,,,,
348,06/11/22 02:45:00 AM,56.057,0.0,,,,
349,06/11/22 03:00:00 AM,55.884,0.0,,,,
350,06/11/22 03:15:00 AM,55.711,0.0,,,,
351,06/11/22 03:30:00 AM,55.537,0.0,,,,
352,06/11/22 03:45:00 AM,55.364,0.0,,,,
353,06/11/22 04:00:00 AM,55.189,0.0,,,,
354,06/11/22 04:15:00 AM,54.842,0.0,,,,
355,06/11/22 04:30:00 AM,54.669,0.0,,,,
356,06/11/22 04:45:00 AM,54.669,0.0,,,,
357,06/11/22 05:00:00 AM,54.495,0.0,,,,
358,06/11/22 05:15:00 AM,54.322,0.0,,,,
359,06/11/22 05:30:00 AM,54.147,0.0,,,,
360,06/11/22 05:45:00 AM,54.147,0.0,,,,
361,06/11/22 06:00:00 AM,53.973,0.0,,,,
362,06/11/22 06:15:00 AM,53.973,0.0,,,,
363,06/11/22 06:30:00 AM,53.973,0.0,,,,
364,06/11/22 06:45:00 AM,53.973,0.0,,,,
365,06/11/22 07:00:00 AM,53.973,0.0,,,,
366,06/11/22 07:15:00 AM,54.147,0.0,,,,
367,06/11/22 07:30:00 AM,54.322,0.0,,,,
368,06/11/22 07:45:00 AM,54.495,0.0,,,,
369,06/11/22 08:00:00 AM,54.842,0.0,,,,
370,06/11/22 08:15:00 AM,55.364,0.0,,,,
371,06/11/22 08:30:00 AM,55.711,0.0,,,,
372,06/11/22 08:45:00 AM,56.230,0.0,,,,
373,06/11/22 09:00:00 AM,56.577,0.0,,,,
374,06/11/22 09:15:00 AM,57.096,0.0,,,,
375,06/11/22 09:30:00 AM,57.441,0.0,,,,
376,06/11/22 09:45:00 AM,57.958,0.0,,,,
377,06/11/22 10:00:00 AM,58.476,0.0,,,,
378,06/11/22 10:15:00 AM,58.993,0.0,,,,
379,06/11/22 10:30:00 AM,59.680,0.0,,,,
380,06/11/22 10:45:00 AM,60.368,0.0,,,,
381,06/11/22 11:00:00 AM,61.054,0.0,,,,
382,06/11/22 11:15:00 AM,61.741,0.0,,,,
383,06/11/22 11:30:00 AM,62.598,0.0,,,,
384,06/11/22 11:45:00 AM,63.282,0.0,,,,
385,06/11/22 12:00:00 PM,64.139,0.0,,,,
386,06/11/22 12:15:00 PM,64.996,0.0,,,,
387,06/11/22 12:30:00 PM,65.851,0.0,,,,
388,06/11/22 12:45:00 PM,66.708,0.0,,,,
389,06/11/22 01:00:00 PM,67.564,0.0,,,,
390,06/11/22 01:15:00 PM,68.421,0.0,,,,
391,06/11/22 01:30:00 PM,69.107,0.0,,,,
392,06/11/22 01:45:00 PM,69.793,0.0,,,,
393,06/11/22 02:00:00 PM,70.480,0.0,,,,
394,06/11/22 02:15:00 PM,71.339,0.0,,,,
395,06/11/22 02:30:00 PM,71.856,0.0,,,,
396,06/11/22 02:45:00 PM,72.199,0.0,,,,
397,06/11/22 03:00:00 PM,72.199,0.0,,,,
398,06/11/22 03:15:00 PM,72.372,0.0,,,,
399,06/11/22 03:30:00 PM,72.372,0.0,,,,
400,06/11/22 03:45:00 PM,72.372,0.0,,,,
401,06/11/22 04:00:00 PM,72.372,0.0,,,,
402,06/11/22 04:15:00 PM,72.372,0.0,,,,
403,06/11/22 04:30:00 PM,72.199,0.0,,,,
404,06/11/22 04:45:00 PM,71.856,0.0,,,,
405,06/11/22 05:00:00 PM,71.339,0.0,,,,
406,06/11/22 05:15:00 PM,70.995,0.0,,,,
407,06/11/22 05:30:00 PM,70.651,0.0,,,,
408,06/11/22 05:45:00 PM,70.137,0.0,,,,
409,06/11/22 06:00:00 PM,69.793,0.0,,,,
410,06/11/22 06:15:00 PM,69.278,0.0,,,,
411,06/11/22 06:30:00 PM,68.934,0.0,,,,
412,06/11/22 06:45:00 PM,68.421,0.0,,,,
413,06/11/22 07:00:00 PM,67.906,0.0,,,,
414,06/11/22 07:15:00 PM,67.564,0.0,,,,
415,06/11/22 07:30:00 PM,66.879,0.0,,,,
416,06/11/22 07:45:00 PM,66.366,0.0,,,,
417,06/11/22 08:00:00 PM,65.851,0.0,,,,
418,06/11/22 08:15:00 PM,65.167,0.0,,,,
419,06/11/22 08:30:00 PM,64.652,0.0,,,,
420,06/11/22 08:45:00 PM,64.139,0.0,,,,
421,06/11/22 09:00:00 PM,63.626,0.0,,,,
422,06/11/22 09:15:00 PM,63.111,0.0,,,,
423,06/11/22 09:30:00 PM,62.598,0.0,,,,
424,06/11/22 09:45:00 PM,62.083,0.0,,,,
425,06/11/22 10:00:00 PM,61.741,0.0,,,,
426,06/11/22 10:15:00 PM,61.227,0.0,,,,
427,06/11/22 10:30:00 PM,60.883,0.0,,,,
428,06/11/22 10:45:00 PM,60.539,0.0,,,,
429,06/11/22 11:00:00 PM,60.195,0.0,,,,
430,06/11/22 11:15:00 PM,59.851,0.0,,,,
431,06/11/22 11:30:00 PM,59.680,0.0,,,,
432,06/11/22 11:45:00 PM,59.337,0.0,,,,
433,06/12/22 12:00:00 AM,59.164,0.0,,,,
434,06/12/22 12:15:00 AM,58.820,0.0,,,,
435,06/12/22 12:30:00 AM,58.647,0.0,,,,
436,06/12/22 12:45:00 AM,58.476,0.0,,,,
437,06/12/22 01:00:00 AM,58.303,0.0,,,,
438,06/12/22 01:15:00 AM,57.958,0.0,,,,
439,06/12/22 01:30:00 AM,57.785,0.0,,,,
440,06/12/22 01:45:00 AM,57.614,0.0,,,,
441,06/12/22 02:00:00 AM,57.441,0.0,,,,
442,06/12/22 02:15:00 AM,57.268,0.0,,,,
443,06/12/22 02:30:00 AM,57.096,0.0,,,,
444,06/12/22 02:45:00 AM,56.923,0.0,,,,
445,06/12/22 03:00:00 AM,56.750,0.0,,,,
446,06/12/22 03:15:00 AM,56.577,0.0,,,,
447,06/12/22 03:30:00 AM,56.404,0.0,,,,
448,06/12/22 03:45:00 AM,56.230,0.0,,,,
449,06/12/22 04:00:00 AM,56.057,0.0,,,,
450,06/12/22 04:15:00 AM,56.057,0.0,,,,
451,06/12/22 04:30:00 AM,55.884,0.0,,,,
452,06/12/22 04:45:00 AM,55.711,0.0,,,,
453,06/12/22 05:00:00 AM,55.537,0.0,,,,
454,06/12/22 05:15:00 AM,55.364,0.0,,,,
455,06/12/22 05:30:00 AM,55.189,0.0,,,,
456,06/12/22 05:45:00 AM,55.189,0.0,,,,
457,06/12/22 06:00:00 AM,55.189,0.0,,,,
458,06/12/22 06:15:00 AM,55.017,0.0,,,,
459,06/12/22 06:30:00 AM,55.017,0.0,,,,
460,06/12/22 06:45:00 AM,55.189,0.0,,,,
461,06/12/22 07:00:00 AM,55.189,0.0,,,,
462,06/12/22 07:15:00 AM,55.364,0.0,,,,
463,06/12/22 07:30:00 AM,55.537,0.0,,,,
464,06/12/22 07:45:00 AM,55.884,0.0,,,,
465,06/12/22 08:00:00 AM,56.230,0.0,,,,
466,06/12/22 08:15:00 AM,56.750,0.0,,,,
467,06/12/22 08:30:00 AM,57.268,0.0,,,,
468,06/12/22 08:45:00 AM,57.785,0.0,,,,
469,06/12/22 09:00:00 AM,58.131,0.0,,,,
470,06/12/22 09:15:00 AM,58.993,0.0,,,,
